comuna,region_id,region_nombre,fuente,numero,fecha,titulo,materia,url,source_listing_url,sha256,rdf_url
Monte Patria,04,Coquimbo,BCN,s-n,2005-09-01,ORDENANZA MUNICIPAL MODIFICADA QUE REGULA LA AUTORIZACION DE PERMISOS DE ACTIVIDADES O EVENTOS CON FINES SOCIALES PARA ORGANIZACIONES COMUNITARIAS TERRITORIALES Y FUNCIONALES,"Salud, Deporte y Desarrollo Social",https://www.bcn.cl/leychile/navegar?idNorma=241460,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/2005-09-01/s-n/datos.json
Monte Patria,04,Coquimbo,BCN,s-n,2004-02-11,DICTA ORDENANZA SOBRE SUBVENCIONES MUNICIPALES,"Salud, Deporte y Desarrollo Social",https://www.bcn.cl/leychile/navegar?idNorma=221075,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/2004-02-11/s-n/datos.json
Monte Patria,04,Coquimbo,BCN,1,1998-02-07,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=95375,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1998-02-07/1/datos.json
Monte Patria,04,Coquimbo,BCN,1,1996-04-27,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=30919,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1996-04-27/1/datos.json
Monte Patria,04,Coquimbo,BCN,4,1992-04-13,DICTA ORDENANZA LOCAL SOBRE FERIA LIBRE DE EL PALQUI,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=86878,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1992-04-13/4/datos.json
Monte Patria,04,Coquimbo,BCN,3,1990-10-01,"DICTA ORDENANZA MUNICIPAL SOBRE FLIPPERS, SALONES DE POOL, BILLAR Y SIMILARES","Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=88440,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1990-10-01/3/datos.json
Monte Patria,04,Coquimbo,BCN,2,1987-09-25,DICTA ORDENANZA SOBRE ASEO DE LA COMUNA,"Aseo, Ornato y Medio Ambiente",https://www.bcn.cl/leychile/navegar?idNorma=145699,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1987-09-25/2/datos.json
Monte Patria,04,Coquimbo,BCN,1,1987-02-19,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=141273,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-monte-patria/1987-02-19/1/datos.json
Río Hurtado,04,Coquimbo,BCN,158,1988-12-31,"DICTA ORDENANZA LOCAL DE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS QUE INDICA",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=127968,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-rio-hurtado/1988-12-31/158/datos.json
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2016-01-01,Ordenanza Municipal de RÍO HURTADO — Decreto y Ordenanza Municipal 2016,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/Decreto%20y%20Ordenanza%20Municipal%202016.pdf,https://www.riohurtado.cl/transparencia2010/files/Decreto y Ordenanza Municipal 2016.pdf,cacab0f238b4aab613f1219bc634d401627d2cf34e12a0266f26ee0a6124b44f,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2017-01-01,Ordenanza Municipal de RÍO HURTADO — Decreto y Ordenanza Municipal 2017,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/Decreto%20y%20Ordenanza%20Municipal%202017.pdf,https://www.riohurtado.cl/transparencia2010/files/Decreto y Ordenanza Municipal 2017.pdf,30a0359e6e68f93a021fd290e2706aeff71c634871cb5e65e7a736c665587b00,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA ASEO RIO HURTADO,"Aseo, Ornato y Medio Ambiente",https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20ASEO%20RIO%20HURTADO.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA ASEO RIO HURTADO.pdf,67a0c7bf487bf5bf56be353bc6842485fb85f04b9edea34cae85d1ac5c7fb42a,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2011-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA MUNICIPAL 2011,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20MUNICIPAL%202011.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA MUNICIPAL 2011.pdf,0b8beb7d37f2326b83221352ca0320d1adddb88649ce3f8d2f3dafe6b6735526,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2014-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA MUNICIPAL 2014,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20MUNICIPAL%202014.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA MUNICIPAL 2014.pdf,b55c264ace1a3e2873166c3265539e51f82cf8d035bc10d8d65e194c1c413a45,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2015-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA MUNICIPAL 2015,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20MUNICIPAL%202015.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA MUNICIPAL 2015.pdf,c25f056a4c88072f37bef357bc600dfa5753d42174083a3b2feaafc3ddc226db,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2018-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA MUNICIPAL 2018,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20MUNICIPAL%202018.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA MUNICIPAL 2018.pdf,e2c23d44403f492c8a6502d4a8eb656ebe48537fc128006541f3f4a28ae9bb76,
Río Hurtado,04,Coquimbo,Municipalidad,S/N-d5fb,2026-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZA SUSTITUCION Y REDUCCION DE BOLSAS,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA%20SUSTITUCION%20Y%20REDUCCION%20DE%20BOLSAS.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZA SUSTITUCION Y REDUCCION DE BOLSAS.pdf,d5fbdc0d885848304f65e674b540638be69147657a3962b47fccc77617bc54f6,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2013-01-01,Ordenanza Municipal de RÍO HURTADO — ORDENANZAS DERECHOS MUNICIPALES 2013,Derechos Municipales y Tarifas,https://www.riohurtado.cl/transparencia2010/files/ORDENANZAS%20DERECHOS%20MUNICIPALES%202013.pdf,https://www.riohurtado.cl/transparencia2010/files/ORDENANZAS DERECHOS MUNICIPALES 2013.pdf,def9b3f289f715cc35229fb11e8045360d1e95eefe6422e57616709bb02daf3f,
Río Hurtado,04,Coquimbo,Municipalidad,S/N-7d1e,2026-01-01,Ordenanza Municipal de RÍO HURTADO — Ordenanza Participacion Ciudadana,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/Ordenanza%20Participacion%20Ciudadana.pdf,https://www.riohurtado.cl/transparencia2010/files/Ordenanza Participacion Ciudadana.pdf,7d1e8d8cd6f8affa54c9824d8227bab0181657f6660f7bfe0e33d372a17ca41c,
Río Hurtado,04,Coquimbo,Municipalidad,S/N-e246,2026-01-01,Ordenanza Municipal de RÍO HURTADO — ordenanza beca municipal,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ordenanza%20beca%20municipal.pdf,https://www.riohurtado.cl/transparencia2010/files/ordenanza beca municipal.pdf,e246e97e52f524d3552bdfeb022610002c6e1bb00d8b8ff26d7ddb1c558fd161,
Río Hurtado,04,Coquimbo,Municipalidad,S/N,2012-01-01,Ordenanza Municipal de RÍO HURTADO — ordenanza derechos 2012,Derechos Municipales y Tarifas,https://www.riohurtado.cl/transparencia2010/files/ordenanza%20derechos%202012.pdf,https://www.riohurtado.cl/transparencia2010/files/ordenanza derechos 2012.pdf,597cd7a4147ea8b942d44e1fa7a636ed09f0ac63356870b34e2aa02fb8a28317,
Río Hurtado,04,Coquimbo,Municipalidad,S/N-a8f8,2026-01-01,Ordenanza Municipal de RÍO HURTADO — ordenanza subvenciones,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ordenanza%20subvenciones.pdf,https://www.riohurtado.cl/transparencia2010/files/ordenanza subvenciones.pdf,a8f815740d187c866602b992d42d87aa135f92a6861585d925e3890901161178,
Río Hurtado,04,Coquimbo,Municipalidad,S/N-d4db,2026-01-01,Ordenanza Municipal de RÍO HURTADO — ordenanza deco,Normativa General y Otras Materias,https://www.riohurtado.cl/transparencia2010/files/ordenanza_deco.pdf,https://www.riohurtado.cl/transparencia2010/files/ordenanza_deco.pdf,d4db7cb59c90b7df723b89d45626937c086763df03c6eef13128eb0d506d4a15,
Valparaíso,05,Valparaíso,BCN,190,2005-03-18,APRUEBA MODIFICACION AL PLAN REGULADOR DE VALPARAISO,"Urbanismo, Obras y Edificación",https://www.bcn.cl/leychile/navegar?idNorma=236433,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-valparaiso/2005-03-18/190/datos.json
Valparaíso,05,Valparaíso,Municipalidad,44,2026-01-01,Ordenanza Municipal de VALPARAÍSO — N°44 Ordenanza que regula transito Poligono Mercado El Cardonal,Tránsito y Transporte,https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/06/N%C2%B044-Ordenanza-que-regula-transito-Poligono-Mercado-El-Cardonal.pdf,https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/06/N°44-Ordenanza-que-regula-transito-Poligono-Mercado-El-Cardonal.pdf,a0a0fbc56f0bc60128e3e51bec5086e40208ab6d3c3dcf249f849622d2257c34,
Valparaíso,05,Valparaíso,Municipalidad,45,2026-01-01,Ordenanza Municipal de VALPARAÍSO — N°45 Ordenanza que regula comercio en BNUP,"Patentes, Comercio y Alcoholes",https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/06/N%C2%B045-Ordenanza-que-regula-comercio-en-BNUP.pdf,https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/06/N°45-Ordenanza-que-regula-comercio-en-BNUP.pdf,05443894b089d840a8ec039c5ae452ff505d73a817cb3e32ada61d32796729d8,
Valparaíso,05,Valparaíso,Municipalidad,46,2026-01-01,Ordenanza Municipal de VALPARAÍSO — N°46 Ordenanza local para pubs restaurantes de turismo hoteles de turismo cabarets y discotecas salones de baile pneas folkloricas y establecimientos similares,Normativa General y Otras Materias,https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/07/N%C2%B046-Ordenanza-local-para-pubs-restaurantes-de-turismo-hoteles-de-turismo-cabarets-y-discotecas-salones-de-baile-pneas-folkloricas-y-establecimientos-similares.pdf,https://municipalidaddevalparaiso.cl/wp-content/uploads/2025/07/N°46-Ordenanza-local-para-pubs-restaurantes-de-turismo-hoteles-de-turismo-cabarets-y-discotecas-salones-de-baile-pneas-folkloricas-y-establecimientos-similares.pdf,df0f1f614bdceee8e6f765f91f264ad9ca8e0889086b875279bab63b1338e1c4,
Casablanca,05,Valparaíso,Municipalidad,150,2025-01-01,Ordenanza Municipal de Casablanca — index,Derechos Municipales y Tarifas,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&download=150:octubre-2025-ordenanza-municipal-sobre-derechos-por-concesiones-permisos-y-servicios&id=21:ordenanza-municipal&Itemid=353,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&id=21:ordenanza-municipal&Itemid=353,35a7d27363c08eb132cab12d1934cb6fdd16da76b23338de8247eb4c0f6afc40,
Casablanca,05,Valparaíso,Municipalidad,30,2026-01-01,Ordenanza Municipal de Casablanca — index,Normativa General y Otras Materias,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&download=30:ordenanza-municipal&id=21:ordenanza-municipal&Itemid=353,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&id=21:ordenanza-municipal&Itemid=353,6db9391fb519755aac4ef72d14e61543db1cc0e327497b2e7e3cc4a44f99e4c2,
Casablanca,05,Valparaíso,Municipalidad,69,2026-01-01,Ordenanza Municipal de Casablanca — index,Normativa General y Otras Materias,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&download=69:ordenanza-municipal&id=21:ordenanza-municipal&Itemid=353,https://www.municipalidadcasablanca.cl/index.php?option=com_phocadownload&view=category&id=21:ordenanza-municipal&Itemid=353,30e9e8cf574ff6f90edd0f9c0db537f39df2314d5bd14fbe691b85da549ba674,
Concón,05,Valparaíso,Municipalidad,S/N,2020-01-01,Ordenanza Municipal de CONCÓN — da 1212 2020 regula explotacion y extraccion de aridos,Normativa General y Otras Materias,https://www.concon.cl/descargas/contenido/da_1212_2020_regula_explotacion_y_extraccion_de_aridos.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,9b4cc6e67cdfb9254bc89ee611231aaa8f2cc5246e2ddb086fcdfd788c327b54,
Concón,05,Valparaíso,Municipalidad,S/N,2018-01-01,Ordenanza Municipal de CONCÓN — da 1276 2018 ruidos molestos de construccion,"Urbanismo, Obras y Edificación",https://www.concon.cl/descargas/contenido/da_1276_2018_ruidos_molestos_de_construccion.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,b147c930739788771224cf7385d62853d9563dedaa1bfba142459e6f3a1ffd34,
Concón,05,Valparaíso,Municipalidad,S/N,2017-01-01,Ordenanza Municipal de CONCÓN — da 1777 2017 autorizacion de transporte de basura desechos escombros o residuos de cualquier tipo,"Aseo, Ornato y Medio Ambiente",https://www.concon.cl/descargas/contenido/da_1777_2017_autorizacion_de_transporte_de_basura_desechos_escombros_o_residuos_de_cualquier_tipo.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,f46b4959661cd5cbf40de09a024edd4a3aa99030dc0f7e53ac824ef1b823b3b0,
Concón,05,Valparaíso,Municipalidad,S/N,2016-01-01,Ordenanza Municipal de CONCÓN — da 3030 2016 tenencia responsable de animales domesticos,Tenencia Responsable de Mascotas,https://www.concon.cl/descargas/contenido/da_3030_2016_tenencia_responsable_de_animales_domesticos.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,53d71b1540cbabc73d6607b3631a6a3d25afd59a596c4dc1d7bda54189bcc5db,
Concón,05,Valparaíso,Municipalidad,S/N-0cd0,2016-01-01,Ordenanza Municipal de CONCÓN — da 3032 2016 gestion ambiental comunal,"Aseo, Ornato y Medio Ambiente",https://www.concon.cl/descargas/contenido/da_3032_2016_gestion_ambiental_comunal.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,0cd03e47b9cd4be586f07779f915b4de95c5bc7fe8d0ca867a141732f49548df,
Concón,05,Valparaíso,Municipalidad,S/N-8b50,2018-01-01,Ordenanza Municipal de CONCÓN — da 50 2018 sustitucion de bolsas plasticas en establecimientos comerciales,"Patentes, Comercio y Alcoholes",https://www.concon.cl/descargas/contenido/da_50_2018_sustitucion_de_bolsas_plasticas_en_establecimientos_comerciales.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,8b50557a06e41076347a73e0785c8dfc3bf589d5ee1cf0c7401abcf8927f36e4,
Concón,05,Valparaíso,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de CONCÓN — pacc concon,Normativa General y Otras Materias,https://www.concon.cl/descargas/contenido/pacc_concon.pdf,https://www.concon.cl/medio_ambiente/ordenanzas,c020d74e1029353d44064c4763513d52898e5e78a7ef8304566f9e78eb0b7855,
Juan Fernández,05,Valparaíso,BCN,2,2001-08-11,"INFORMA SOBRE ORDENANZA Nº 2, DE 2001",Normativa General y Otras Materias,https://www.bcn.cl/leychile/navegar?idNorma=188438,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-juan-fernandez/2001-08-11/2/datos.json
Juan Fernández,05,Valparaíso,BCN,53,1995-01-31,"DICTA ORDENANZA LOCAL SOBRE DERECHOS MUNICIPALES POR CONCESIONES, PERMISOS Y SERVICIOS",Derechos Municipales y Tarifas,https://www.bcn.cl/leychile/navegar?idNorma=31080,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-juan-fernandez/1995-01-31/53/datos.json
Puchuncaví,05,Valparaíso,Municipalidad,S/N,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — ordenanzasact,Normativa General y Otras Materias,https://www.munipuchuncavi.cl/pdf/transparencianew/ordenanzas/ordenanzasact.pdf,https://www.munipuchuncavi.cl/pdf/transparencianew/ordenanzas/ordenanzasact.pdf,5ee571f59595ffd73b1766c2c25bca2ad8f4c6bda2b3774bbc72391e31f4431a,
Puchuncaví,05,Valparaíso,Municipalidad,10,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 10,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/10.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,451bbd8ebf70b73fd7daf42c4175c921c10e8b919a9942ce85df728ce0a5cdc0,
Puchuncaví,05,Valparaíso,Municipalidad,11,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 11,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/11.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,1d2973e043506d393514ee701ed1919ebe1da671e10695a798e37e8075e65903,
Puchuncaví,05,Valparaíso,Municipalidad,15,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 15,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/15.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,f42648967c38656a3179218bafdd985fab522baeaa31028ba2f967be89620050,
Puchuncaví,05,Valparaíso,Municipalidad,17,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 17,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/17.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,f37e0d2473de355e0274b662cb8bd3c1b8068f3890faf8ed576fae3b605480a9,
Puchuncaví,05,Valparaíso,Municipalidad,18,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 18,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/18.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,80592fa51c975f4d8c9eff2035beede12a2222f560e46f1ddae080b9a57f12c5,
Puchuncaví,05,Valparaíso,Municipalidad,19,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 19,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/19.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,e1454741c34c813ce2ef9c5ee7baa8ad95fc6c1531b83969f60e56a1daf89ca0,
Puchuncaví,05,Valparaíso,Municipalidad,2,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 2,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/2.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,f807129f75df5e3d07bec5722d7be1a3b2aa277e763cb542ab8c37889271d36c,
Puchuncaví,05,Valparaíso,Municipalidad,21,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 21,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/21.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,3087e63501181911ef1e4bd781950faaf78be86720f52550b2582d13614f6b64,
Puchuncaví,05,Valparaíso,Municipalidad,22,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 22,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/22.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,cb08863deda63e5f3f26a7af10374700ffca2bfcf9f4a48686da8c48f958fc40,
Puchuncaví,05,Valparaíso,Municipalidad,24,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 24,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/24.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,8a6ba73b9fd5bab209c5eadedaba8bd1ff3139e7cb0e12c08c491a6ae3eaaf5d,
Puchuncaví,05,Valparaíso,Municipalidad,25,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 25,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/25.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,ac782ad4cbdf832ab76061577ad3da6e5684d1062499387f1a4911a77bd07c23,
Puchuncaví,05,Valparaíso,Municipalidad,4,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 4,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/4.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,7fbcad7d6e109a393304dfa249101ae90626c82523573e875e002662ed73f58c,
Puchuncaví,05,Valparaíso,Municipalidad,5,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 5,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/5.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,5c1c99a305de5942c254d1d747faa67840050a45100aec63449ad3392447f305,
Puchuncaví,05,Valparaíso,Municipalidad,6,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 6,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/6.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,ab10e49f88628f6717e066e6c528d40ccc08f51b176667b2166e09dd65131063,
Puchuncaví,05,Valparaíso,Municipalidad,7,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 7,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/7.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,8c58e734d485e61247b294c5bd3bce8ea80825506ab7c2743c6fe3cb27568ddd,
Puchuncaví,05,Valparaíso,Municipalidad,9,2026-01-01,Ordenanza Municipal de PUCHUNCAVÍ — 9,"Aseo, Ornato y Medio Ambiente",https://www.munipuchuncavi.cl/pdf/humedal2024/9.pdf,https://www.munipuchuncavi.cl/respuestashumedal2024.php,ab494654dd6034894fbe14fb26ce2aeaef9d3afce0987bd489412edb71e25513,
Quintero,05,Valparaíso,BCN,s-n,2007-12-29,ORDENANZA SOBRE EXPLOTACIÓN COMERCIAL DE MÁQUINAS ELECTRÓNICAS DE JUEGOS,"Comercio, Alcoholes y Patentes",https://www.bcn.cl/leychile/navegar?idNorma=268074,,,https://datos.bcn.cl/recurso/cl/orz/municipalidad-de-quintero/2007-12-29/s-n/datos.json
Viña del Mar,05,Valparaíso,Municipalidad,7498,2026-01-01,Ordenanza Retiro de Cables en Desuso y Líneas Aéreas,"Urbanismo, Obras y Edificación",https://www.munivina.cl/wp-content/uploads/2026/07/DA-7498-18062026.pdf,https://www.munivina.cl/ordenanzas-y-reglamentos-municipales/,d4383aa359c1447576e68f5646d954ee2bfa9b492eef2622a240a5ec38af12a5,
Viña del Mar,05,Valparaíso,Municipalidad,01,2026-01-01,Ordenanza Local de Derechos Municipales 2026,Derechos Municipales y Tarifas,https://www.munivina.cl/wp-content/uploads/2026/03/DA-01-12032026-ORDENANZA.pdf,https://www.munivina.cl/ordenanzas-y-reglamentos-municipales/,fb16b833e9281290d634d92b6109dc12fe4c3a3c947f782fdf53ff4108a05458,
Viña del Mar,05,Valparaíso,Municipalidad,S/N,2025-01-01,Ordenanza Local de Derechos Municipales 2025,Derechos Municipales y Tarifas,https://www.munivina.cl/wp-content/uploads/2025/10/Decreto-Alcaldicio-que-aprueba-Ordenanza-Local-de-Derechos-2025_.pdf,https://www.munivina.cl/ordenanzas-y-reglamentos-municipales/,b5b2137fdd39fec0e97aa9e0e39d4bdc3712e49fba84db35f50ed919874b5956,
Viña del Mar,05,Valparaíso,Municipalidad,15008,2025-01-01,Ordenanza de Derechos y Concesiones 2025,Derechos Municipales y Tarifas,https://www.munivina.cl/wp-content/uploads/2024/10/DA-15008-Ordenanza-de-Derechos-2025-vf.pdf,https://www.munivina.cl/ordenanzas-y-reglamentos-municipales/,fa054130d62d2a4f1a1dc0693acb51e287478e7647b1290ae8cce372e31ae207,
Viña del Mar,05,Valparaíso,Municipalidad,13441,2024-01-01,Ordenanza de Derechos Municipales 2024,Derechos Municipales y Tarifas,https://www.munivina.cl/wp-content/uploads/2023/10/DA_13441-ODM.pdf,https://www.munivina.cl/ordenanzas-y-reglamentos-municipales/,a41c69dc7225f9a68d29303e421fcb25cf163d7a625a5faeced62155593a64f6,
